nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
France,Ground_vehicles,2025-01-30,6.0 ~ 7.0,6.0,7449.0,905.9643173580346,0.6272561014901329,0.0373821989528795,0.0359444220700765,0.1221004360725388,0.3271832018159225,0.6620442222890063,0.3175269981191459
China,Ground_vehicles,2025-03-07,10.3 ~ 11.3,10.3,10286.0,1107.0253548512542,0.5822236048998639,0.1128796422321602,0.1175986778145051,0.0994918402030861,0.2644520467061779,0.5997294043462078,0.2365477020282765
Italy,Ground_vehicles,2025-01-15,4.3 ~ 5.3,4.3,518.0,155.9266409266409,0.6073322393822393,0.0,0.0,0.1747658608001424,0.2981426119583892,0.3901245594541592,0.3230077924572778
France,Ground_vehicles,2025-03-04,3.3 ~ 4.3,3.3,1018.0,113.9864931237721,0.7041144400785855,0.0216110019646365,0.0116699410609037,0.2578430248052131,0.5797926882449455,0.6353567119547171,0.5689088597844243
France,Ground_vehicles,2025-01-24,5.7 ~ 6.7,5.7,7566.0,785.864234734338,0.6164687813904308,0.0663825006608511,0.0642690985989955,0.1162954838639693,0.318795641953656,0.6616872754287169,0.3000805224144018
USSR,Ground_vehicles,2025-02-02,9.3 ~ 10.3,9.3,62213.0,4256.844649774623,0.4346207432530179,0.0809234404384935,0.0814056547666886,0.0724654727539044,0.1619915585979852,0.4373603884470496,0.0368259371202473
Britain,Ground_vehicles,2025-02-02,1.7 ~ 2.7,1.7,253.0,20.443181818181813,0.6956521739130435,0.0592885375494071,0.0592885375494071,0.1389023577722701,0.2375427722828031,0.2379992584893122,0.3672628873595488
Germany,Ground_vehicles,2025-02-02,2.3 ~ 3.3,2.3,2569.0,233.48958275408256,0.3104909303230829,0.2863370961463604,0.2059711950175165,0.1560698767756464,0.4380748967639314,0.4036584133664664,0.0603124088780525
France,Ground_vehicles,2025-03-04,8.3 ~ 9.3,8.3,10242.0,1083.658172231986,0.6009489845733256,0.0880960749853544,0.1109441515329037,0.1078067043106067,0.3113774709960198,0.6155310341997917,0.2764369474858642
Britain,Ground_vehicles,2025-03-01,4.3 ~ 5.3,4.3,3661.0,248.5175361922972,0.6068100792133297,0.0990303195848129,0.1094537011745424,0.1715967625333021,0.3762063222476997,0.5030947489769371,0.3463702283689929
France,Ground_vehicles,2025-03-10,6.3 ~ 7.3,6.3,5673.0,752.9327163758153,0.6056288912392032,0.0546835889300193,0.0445460955402785,0.1382299397767072,0.3484147036765563,0.6602535601001046,0.3137121274547834
Germany,Ground_vehicles,2025-01-24,10.0 ~ 11.0,10.0,34920.0,3772.97708503791,0.5851711683848797,0.0686921534936998,0.0753928980526918,0.0840179900466394,0.2298383305614636,0.5596507563690517,0.2176633138329089
Israel,Ground_vehicles,2025-03-16,12.0 ~ 13.0,12.0,2984.0,994.6666666666666,0.755439242627346,0.0,0.0,0.2420308674069151,0.8656392000231803,0.7859057325817702,0.7048896539280705
Japan,Ground_vehicles,2025-03-16,5.3 ~ 6.3,5.3,2398.0,374.5417014178482,0.6608989574645538,0.1839699749791493,0.1927773144286905,0.1900153529634685,0.3773064715486834,0.6553980728963738,0.4130922375639354
Israel,Ground_vehicles,2025-01-21,10.0 ~ 11.0,10.0,1534.0,898.7053455019558,0.5512449152542372,0.1559061277705345,0.143102998696219,0.0880478302476766,0.2600856373598763,0.493225,0.1964932874400286
Britain,Ground_vehicles,2025-03-13,8.0 ~ 9.0,8.0,10797.0,625.0287193973634,0.5914820690932666,0.0934592942484023,0.0858247661387422,0.1166174488648647,0.3206851900920463,0.6039614504333789,0.2759374583379179
Israel,Ground_vehicles,2025-01-12,9.7 ~ 10.7,9.7,4278.0,1349.795582047686,0.5663686535764376,0.069107059373539,0.0694904160822814,0.1488882951859255,0.4583388526089728,0.5930604568039446,0.3181550960890519
USA,Ground_vehicles,2025-01-21,10.7 ~ 11.7,10.7,34948.0,2900.822636488497,0.4620318902369233,0.05587902025867,0.0482408149250314,0.0975570827210987,0.2502078093503496,0.5170318761529897,0.1103241078428414
USA,Ground_vehicles,2025-01-18,11.0 ~ 12.0,11.0,31928.0,2581.7601836274475,0.4348175895765472,0.0576349912302681,0.0495477323978952,0.0972684003403742,0.2531451023930371,0.5121232240597264,0.0838956633001177
USSR,Ground_vehicles,2025-02-17,4.0 ~ 5.0,4.0,13696.0,653.9239539337706,0.6526561696845795,0.0982695677570093,0.0982695677570093,0.162904144560604,0.4649491944855183,0.6894774143992326,0.4159784117256194
China,Ground_vehicles,2025-01-30,6.3 ~ 7.3,6.3,1214.0,159.99200988467877,0.5290249588138385,0.0090691927512355,0.0060461285008237,0.1200992212639935,0.2708658621623101,0.5774815135645377,0.1992093722757074
Germany,Ground_vehicles,2025-01-15,11.0 ~ 12.0,11.0,29354.0,3361.7517385478413,0.5921233869319343,0.14845915377802,0.1474068270082441,0.0987983863760963,0.2896430272912528,0.5968273374505592,0.2543742403464016
USA,Ground_vehicles,2025-01-09,6.0 ~ 7.0,6.0,35480.0,1528.500328957964,0.7138345095828634,0.0056014656144306,0.0049244644870349,0.1793619127305551,0.5628827885648586,0.6774802577419301,0.5207295120535111
Germany,Ground_vehicles,2025-01-09,10.3 ~ 11.3,10.3,22920.0,3428.800797806033,0.5678027356020943,0.0735842059336823,0.073751745200698,0.0831262753246237,0.2200548629206319,0.5564137889269516,0.1964431043208641
France,Ground_vehicles,2025-03-22,3.3 ~ 4.3,3.3,1597.0,182.2792736380714,0.6439532247964934,0.0117094552285535,0.010644959298685,0.2209951491812284,0.4748002214609741,0.6353567119547171,0.4492444678976959
USA,Ground_vehicles,2025-01-21,9.0 ~ 10.0,9.0,15762.0,1121.8066890834496,0.4758139258977288,0.1730053292729349,0.1909535591929958,0.079686537046799,0.1855330686724715,0.4881164650827248,0.0906676714388299
China,Ground_vehicles,2025-01-24,6.3 ~ 7.3,6.3,1095.0,145.48767123287672,0.4931620091324201,0.026958904109589,0.0202191780821917,0.1184621673042328,0.2670810500178213,0.5774815135645377,0.1609958022129736
Italy,Ground_vehicles,2025-02-11,6.3 ~ 7.3,6.3,2051.0,297.27535348610434,0.5905537786445637,0.0,0.0,0.1060115177269279,0.1955874495469348,0.6325546015362669,0.226288070149827
Israel,Ground_vehicles,2025-01-18,11.0 ~ 12.0,11.0,6619.0,1049.085612126706,0.5833886538752078,0.0,0.0,0.1567423517608214,0.4641433957667378,0.7180168663479459,0.3423388109382385
USA,Ground_vehicles,2025-01-27,2.7 ~ 3.7,2.7,5492.0,453.4017922172511,0.6340206117989804,0.1962199563000728,0.2193481427530954,0.1586016566204127,0.4674137386641493,0.5901309054518753,0.395298090083337
Britain,Ground_vehicles,2025-01-09,6.7 ~ 7.7,6.7,7855.0,675.5852252634556,0.5918820369191597,0.0067358370464672,0.0056435391470401,0.1121480097422507,0.3142615902754533,0.5937595465366106,0.2712217209692247
Britain,Ground_vehicles,2025-02-17,11.7 ~ 12.7,11.7,9331.0,1074.3461120382135,0.5658396206194406,0.0998263851677205,0.0827328260636587,0.1100291943623355,0.3147351222597566,0.6386943809181808,0.243925859777255
Japan,Ground_vehicles,2025-03-31,3.3 ~ 4.3,3.3,2579.0,618.252940416182,0.584448817371074,0.0526987204342768,0.0249515316013958,0.1677213014270008,0.4033937649834252,0.59772465025176,0.3304813278609372
China,Ground_vehicles,2025-02-08,2.7 ~ 3.7,2.7,310.0,71.98279569892473,0.3980141935483871,0.0,0.0,0.1683374940509781,0.4901872586948786,0.640204926403751,0.173359321731733
Britain,Ground_vehicles,2025-01-15,9.3 ~ 10.3,9.3,6125.0,679.5909469387755,0.5703309714285714,0.0887722448979591,0.1165975510204081,0.0986897104313495,0.2486601572664122,0.5808356577178814,0.2188621509455653
Britain,Ground_vehicles,2025-03-04,10.0 ~ 11.0,10.0,6853.0,829.6673427695899,0.5682491755435576,0.135590252444185,0.168419670217423,0.0901171468149419,0.2527657424759168,0.5305135253809674,0.2124381875667892
China,Ground_vehicles,2025-03-16,1.0 ~ 2.0,1.0,73.0,12.990867579908675,0.684931506849315,0.0,0.0,0.1332691002849464,0.5416169780170293,0.4430535889972053,0.4540471813187601
Japan,Ground_vehicles,2025-02-02,4.7 ~ 5.7,4.7,1621.0,333.7655768044417,0.5059586057988895,0.0681061073411474,0.0510795805058605,0.1328936323110956,0.2808297601746302,0.7517222302508212,0.187982075056231
Italy,Ground_vehicles,2025-03-16,1.0 ~ 2.0,1.0,89.0,6.726966292134832,0.2996202247191011,0.0,0.0,0.0991721082139022,0.2596707912245072,0.2827188940092165,-0.0478607777326791
USA,Ground_vehicles,2025-02-20,6.0 ~ 7.0,6.0,38278.0,1617.3313000878286,0.7005046188411097,0.0034194576519149,0.0033486598045874,0.169927545680847,0.5383736985189868,0.6774802577419301,0.4929548058713764
Israel,Ground_vehicles,2025-02-14,7.0 ~ 8.0,7.0,3240.0,301.8877914951989,0.4678107407407407,0.0112777777777777,0.0074907407407407,0.0719661484591056,0.1684255737391796,0.4425022437250825,0.0718259116696518
Germany,Ground_vehicles,2025-02-08,4.3 ~ 5.3,4.3,9298.0,858.6390083889007,0.5630402667240267,0.291795009679501,0.2860722736072273,0.1553301052518887,0.4379594921518462,0.5891815667033683,0.3123306277083494
China,Ground_vehicles,2025-03-31,6.7 ~ 7.7,6.7,638.0,110.8978578892372,0.4601117554858934,0.0765360501567398,0.0644514106583072,0.119777363547876,0.3471666479198876,0.5052219767255319,0.1554899733661014
USA,Ground_vehicles,2025-02-08,6.3 ~ 7.3,6.3,39484.0,1702.9199452701755,0.6937382787964745,0.0171046499848039,0.0179373923614628,0.1688931615309677,0.5463129307785146,0.657144654949397,0.4881433303253444
France,Ground_vehicles,2025-02-08,8.7 ~ 9.7,8.7,22675.0,1693.3163131201763,0.6033036736493936,0.0902584343991179,0.1095925027563395,0.0958065478003734,0.2680777422037048,0.6173590695070814,0.256380722638276
Japan,Ground_vehicles,2025-01-27,5.7 ~ 6.7,5.7,4114.0,374.8798128342246,0.5583611813320369,0.0073894020418084,0.0055420515313563,0.1575174143226757,0.3262378434588818,0.638781865195216,0.2719049811427466
Sweden,Ground_vehicles,2025-02-17,1.7 ~ 2.7,1.7,1271.0,92.3153684762654,0.4046294256490952,0.0,0.0,0.1324218301001422,0.2675131403487874,0.3813826696968102,0.0819042402319361
Sweden,Ground_vehicles,2025-03-28,7.0 ~ 8.0,7.0,2757.0,248.3708136863741,0.38139640914037,0.0620638375045339,0.0769241929633659,0.1142894551581208,0.2817215616079702,0.3790915677948049,0.0513264662911325
Britain,Ground_vehicles,2025-02-08,9.0 ~ 10.0,9.0,6428.0,662.741560360921,0.5950027380211574,0.05065339141257,0.0835096453018046,0.1178150266468786,0.3025548699324141,0.5911628665075563,0.2742183174554725
Germany,Ground_vehicles,2025-03-31,4.7 ~ 5.7,4.7,7445.0,452.9592612491605,0.5699434922766957,0.1558562793821356,0.1524378777703156,0.2005818614315717,0.5378017884499258,0.5920794084173608,0.3826190075439477
Sweden,Ground_vehicles,2025-01-30,8.3 ~ 9.3,8.3,11384.0,1019.33530770003,0.5047891953619115,0.0509135628952916,0.0509135628952916,0.0983383707077019,0.2801218072817915,0.5379104687719822,0.1635631120780775
China,Ground_vehicles,2025-01-09,11.0 ~ 12.0,11.0,5851.0,729.7060901270438,0.6398550846009229,0.0717296188685694,0.0839668432746539,0.1455041798246084,0.3977733849626101,0.6053001914477718,0.3692194055566613
Japan,Ground_vehicles,2025-01-30,11.3 ~ 12.3,11.3,31372.0,4897.052986739768,0.6358331952059161,0.1119568404947086,0.1542047048323345,0.1245145867988385,0.3839162905689807,0.5751032624212012,0.3466040347734131
Italy,Ground_vehicles,2025-03-10,8.7 ~ 9.7,8.7,5763.0,680.1363005379143,0.5724981780322749,0.0207062293944126,0.0252281797674822,0.1471043759275181,0.3893236441275547,0.578684263621375,0.3001144658944776
Britain,Ground_vehicles,2025-03-25,1.3 ~ 2.3,1.3,106.0,10.149056603773584,0.3490566037735849,0.0,0.0,0.0980529472295001,0.1552685796199298,0.2512145237610651,-0.0339356963581314
Japan,Ground_vehicles,2025-03-04,7.0 ~ 8.0,7.0,2701.0,695.3485128964581,0.6207500925583117,0.0642354683450573,0.0462495372084413,0.1718845568014614,0.5565553605542723,0.5951469678784487,0.4205581424526577
Britain,Ground_vehicles,2025-03-28,6.0 ~ 7.0,6.0,1651.0,163.23288915808598,0.5185827983040581,0.0104724409448818,0.0085584494245911,0.1857286658197932,0.4666519842182401,0.5130563396102643,0.2976732004847143
Germany,Ground_vehicles,2025-02-17,7.3 ~ 8.3,7.3,26529.0,1969.8829947101915,0.4052030117984093,0.1207512533453956,0.0868649402540615,0.1121292776017057,0.2845295782509602,0.4030001523729265,0.074629460238715
France,Ground_vehicles,2025-01-12,6.0 ~ 7.0,6.0,6471.0,745.0853242672435,0.5754469788286201,0.0397589244320816,0.0422438572090866,0.1086379887331535,0.3228152771210619,0.6620442222890063,0.2552973666062139
China,Ground_vehicles,2025-02-08,12.0 ~ 13.0,12.0,2410.0,803.3333333333334,0.6530883817427386,0.0,0.0,0.1542903687422707,0.4388267381922124,0.6148378139016186,0.4019750711430976
Germany,Ground_vehicles,2025-02-11,11.7 ~ 12.7,11.7,37433.0,4679.217042003936,0.6019904629604894,0.1374503780087089,0.1303408756979136,0.1014597791590064,0.3002031603336481,0.5934360588549557,0.2695303282714925
France,Ground_vehicles,2025-02-11,7.0 ~ 8.0,7.0,14055.0,1254.087673425827,0.6716974813233725,0.0023223052294557,0.0005805763073639,0.1670154952150791,0.4664733324756469,0.7207349525926626,0.4382654208510056
Sweden,Ground_vehicles,2025-01-18,11.3 ~ 12.3,11.3,11692.0,1772.9080738966816,0.6049389240506329,0.1864120766335956,0.1864120766335956,0.1252526126561848,0.4013183472367961,0.6613089815573278,0.321996173709505
USSR,Ground_vehicles,2025-03-13,7.0 ~ 8.0,7.0,13941.0,829.8754472077906,0.5690754465246396,0.12407431317696,0.1384047055447959,0.1102308082516746,0.2856901526810069,0.5659120972880285,0.2376239856630301
Israel,Ground_vehicles,2025-01-09,7.0 ~ 8.0,7.0,2383.0,175.62326898866974,0.4355968946705832,0.0445362987830465,0.0521233738984473,0.1034265136401802,0.192621504462061,0.4425022437250825,0.0686219137408095
Israel,Ground_vehicles,2025-02-17,6.7 ~ 7.7,6.7,2744.0,360.5897412536443,0.4823076530612245,0.0129810495626822,0.0081268221574344,0.0678212107104591,0.1515201179651391,0.477903538681044,0.0779327786767815
Germany,Ground_vehicles,2025-03-13,11.3 ~ 12.3,11.3,18186.0,2357.3817955203635,0.602029170790718,0.1462553612669086,0.1321016166281755,0.10544206288134,0.3220208585027347,0.5934360588549557,0.2794865305511012
Sweden,Ground_vehicles,2025-01-24,12.0 ~ 13.0,12.0,10633.0,2126.6,0.6247865607072323,0.2433979121602557,0.2510439198720963,0.1234702576799837,0.4103424206371084,0.6717686777828475,0.3436617783942585
Britain,Ground_vehicles,2025-02-20,2.0 ~ 3.0,2.0,879.0,88.1694634053849,0.6642150170648464,0.0211945392491467,0.030716723549488,0.2337493642846095,0.8097872151688665,0.5204307613322797,0.5895512363296289
Germany,Ground_vehicles,2025-01-18,7.7 ~ 8.7,7.7,22867.0,1767.3853901546624,0.3914294572965409,0.1082831154064809,0.0985892333930992,0.1021678184369033,0.2409404959549177,0.4119025143075977,0.039706409528506
Germany,Ground_vehicles,2025-01-27,8.0 ~ 9.0,8.0,25517.0,2330.4883672323026,0.4151698005251401,0.0995011169024571,0.0896410236313046,0.0967457651187261,0.2338138682086603,0.4425554768197945,0.0574624982076955
Italy,Ground_vehicles,2025-02-14,6.0 ~ 7.0,6.0,4577.0,422.3266149588522,0.6106590561503169,0.0934083460782171,0.067520209744374,0.1719202662297364,0.3263956834251614,0.6968830057149976,0.3338477160399001
France,Ground_vehicles,2025-02-02,7.7 ~ 8.7,7.7,17728.0,1060.2484741651624,0.6407490297833935,0.0213983528880866,0.0221908844765343,0.1431046578632002,0.4036488107539451,0.7038291741514873,0.3704717859013486
Britain,Ground_vehicles,2025-02-02,9.0 ~ 10.0,9.0,5945.0,613.8142136248949,0.5905587720773758,0.0477577796467619,0.0789840201850294,0.1151343090658066,0.3016163994060556,0.5911628665075563,0.2676764829174195
Japan,Ground_vehicles,2025-02-08,11.3 ~ 12.3,11.3,32024.0,5021.77601798651,0.6348947695478391,0.1224128778416187,0.1614648388708468,0.1256196130924619,0.3843060665554907,0.5751032624212012,0.3465313520303971
USSR,Ground_vehicles,2025-01-30,10.7 ~ 11.7,10.7,32231.0,3176.199553225156,0.4941952250938538,0.0838121684092954,0.0706937420495796,0.0787312168870828,0.2037767491540078,0.4828161392431804,0.1144878730089355
USSR,Ground_vehicles,2025-01-06,3.7 ~ 4.7,3.7,11940.0,608.376582270326,0.6458094974874372,0.1285762144053601,0.1311222780569514,0.1733143502403343,0.4759663851196898,0.6875105988746224,0.4197336609923565
USA,Ground_vehicles,2025-01-24,4.0 ~ 5.0,4.0,8291.0,963.6632251839344,0.5946387890483656,0.0453262573875286,0.043277047400796,0.1690537320034845,0.4645597673883173,0.4813594149403124,0.361926977102996
Italy,Ground_vehicles,2025-01-18,3.0 ~ 4.0,3.0,3681.0,404.9339853300733,0.6284533279000272,0.1177750611246943,0.1385302906818799,0.1676086860273078,0.4632727863288365,0.6494921611544845,0.3943505506417167
Japan,Ground_vehicles,2025-03-22,8.3 ~ 9.3,8.3,8302.0,746.3042038063116,0.5894086726090099,0.086393640086726,0.0978920741989881,0.1037707400330386,0.2701035140861898,0.5964265117797404,0.2484644556617148
Sweden,Ground_vehicles,2025-03-01,10.0 ~ 11.0,10.0,19258.0,2052.501983591235,0.5891369820334407,0.0849122442621248,0.0952637864783466,0.0978289248033626,0.2764028693926861,0.6052414072201866,0.2463332014602446
USA,Ground_vehicles,2025-03-10,4.3 ~ 5.3,4.3,5226.0,728.5970149253731,0.4746302908534252,0.1331209337925755,0.2060639112131649,0.161668543725921,0.4103484967039813,0.4573148177672855,0.2189475903773143
USSR,Ground_vehicles,2025-01-15,8.0 ~ 9.0,8.0,40099.0,1888.996319228956,0.6134296441307764,0.0336487194194368,0.0350507493952467,0.1172590849355552,0.3501415796331388,0.6027290249156437,0.3081213407156914
Sweden,Ground_vehicles,2025-03-28,8.7 ~ 9.7,8.7,6697.0,563.0741483393417,0.5448918769598329,0.067731820218008,0.0633193967448111,0.1183929873691123,0.3449499033860028,0.5441341358734202,0.2386099243752006
Britain,Ground_vehicles,2025-02-02,10.7 ~ 11.7,10.7,12850.0,1190.9656920511395,0.5789398443579767,0.0722863813229572,0.0579354085603112,0.1168047274244102,0.3068679759259264,0.5857731373740228,0.2589188288059674
France,Ground_vehicles,2025-01-06,8.3 ~ 9.3,8.3,10963.0,1007.6068822402626,0.5892342059655205,0.1088023351272462,0.1600291890905774,0.1017275532615025,0.2772583114103709,0.6155310341997917,0.2493117741373346
Germany,Ground_vehicles,2025-02-08,10.7 ~ 11.7,10.7,34574.0,5119.928076974991,0.565222459073292,0.1661294614450164,0.160468849424423,0.07859341112662,0.2034935656029055,0.5532859532895683,0.1853290282293885
USSR,Ground_vehicles,2025-03-04,1.7 ~ 2.7,1.7,664.0,37.92902861445784,0.3728361445783132,0.053012048192771,0.0609638554216867,0.1173185680590878,0.3580432433913831,0.3691223049706442,0.0701987109549962
Italy,Ground_vehicles,2025-01-03,8.3 ~ 9.3,8.3,10663.0,1475.1206664791025,0.5974201162899747,0.0097177154646909,0.0112623089186908,0.1363398136366494,0.4112307063932447,0.5787648628291475,0.3251622574009337
Italy,Ground_vehicles,2025-01-21,11.0 ~ 12.0,11.0,9413.0,1375.3787049824712,0.6602867948581749,0.0584085838733666,0.0594656326357165,0.1143719747617223,0.3435292364446853,0.7365707769058512,0.3508537657855621
Britain,Ground_vehicles,2025-03-28,1.7 ~ 2.7,1.7,169.0,12.363905325443788,0.2485207100591716,0.0,0.0,0.0701835078225332,0.1510990659807834,0.2379992584893122,-0.1544210847594204
Japan,Ground_vehicles,2025-02-02,7.3 ~ 8.3,7.3,5231.0,802.9093863506022,0.6000673676161346,0.0855476964251577,0.098252724144523,0.0933813376676717,0.2957880537686063,0.6042857694069048,0.2607567604077498
Italy,Ground_vehicles,2025-01-24,3.7 ~ 4.7,3.7,4343.0,440.85705733364034,0.6315061938752016,0.1106838590835827,0.1214736357356666,0.1736403979702918,0.4691124090905813,0.6345987862588196,0.4033651311505795
Italy,Ground_vehicles,2025-02-20,9.0 ~ 10.0,9.0,9162.0,1042.9927053772828,0.5751886160227024,0.0195481335952848,0.0215007640253219,0.1392619043168515,0.3574486685539719,0.5745598382425444,0.2869674509261982
Germany,Ground_vehicles,2025-01-30,8.3 ~ 9.3,8.3,40553.0,2716.2722702389465,0.4660026557837892,0.0795132296007693,0.06920203190886,0.1000939191541755,0.258397954917438,0.4978796618587961,0.1187117249279769
Italy,Ground_vehicles,2025-03-31,6.7 ~ 7.7,6.7,893.0,91.51371780515116,0.5967451287793953,0.0,0.0,0.1463770855319158,0.3257369784085213,0.5920860900874915,0.3027026815536888
China,Ground_vehicles,2025-01-06,2.7 ~ 3.7,2.7,370.0,81.04684684684685,0.4872432432432432,0.0,0.0,0.220537908998773,0.4279290272386696,0.640204926403751,0.276621856706903
Britain,Ground_vehicles,2025-03-28,11.0 ~ 12.0,11.0,2945.0,327.2894979383944,0.6377095415959253,0.0582682512733446,0.0609168081494057,0.1561995482603285,0.3940052620627816,0.6386943809181808,0.3729421930042104
